Date,Close,compound,negative,neutral,positive,Open,High,Low,Volume,Subjectivity,Polarity
2018-07-30,171.06,0.9778,0.059,0.845,0.096,175.3,175.3,166.56,65129810,0.41279529993815717,0.1403896103896104
2018-07-31,172.58,0.9972,0.027,0.863,0.11,170.67,174.24,170.0,40213830,0.443127173373075,0.18790859413810237
2018-08-01,171.65,0.9784,0.046,0.881,0.073,173.93,175.08,170.9,33979910,0.3796593095456732,0.09226365385456294
2018-08-02,176.37,0.9746,0.077,0.8,0.123,170.68,176.79,170.27,32235750,0.4891880994822171,0.142426364485188
2018-08-03,177.78,0.9709,0.087,0.79,0.124,177.69,178.85,176.15,24730780,0.5035957400087836,0.12188186209925345
2018-08-06,185.69,-0.9926,0.121,0.817,0.062,178.97,185.79,178.38,49600350,0.5271616963283626,0.11552108385441726
2018-08-07,183.81,0.3598,0.029,0.887,0.084,186.5,188.3,183.72,33127670,0.4833333333333334,0.24666666666666667
2018-08-08,185.18,0.7988,0.056,0.874,0.069,184.75,186.85,183.76,22178460,0.4713206135428358,0.13550317994762437
2018-08-09,183.09,-0.9495,0.083,0.872,0.045,185.849,186.57,182.48,19652850,0.22666666666666668,0.015000000000000001
2018-08-10,180.26,0.9892,0.062,0.818,0.12,182.04,182.1,179.42,21467940,0.3650723260479359,0.1798410938654841
2018-08-13,180.05,-0.5156,0.079,0.84,0.081,180.1,182.61,178.9,17349150,0.3641376348519206,0.15277511509654368
2018-08-14,181.11,0.7937,0.075,0.839,0.086,180.71,181.99,178.62,18961200,0.3782728765487386,0.24479959695476936
2018-08-15,179.53,-0.1531,0.065,0.87,0.065,179.34,180.87,174.78,32658240,0.3199709145021645,0.08752029220779221
2018-08-16,174.7,0.963,0.076,0.813,0.111,180.42,180.5,174.01,31161240,0.40235930735930736,0.06030303030303029
2018-08-17,173.8,0.9757,0.069,0.787,0.144,174.5,176.22,172.04,24819470,0.3924874224874225,0.09826810576810575
2018-08-20,172.5,-0.9933,0.109,0.838,0.053,174.04,174.57,170.91,21449120,0.42199553676297863,0.06049213060840969
2018-08-21,172.62,0.9781,0.048,0.875,0.078,172.81,174.17,171.39,19475690,0.3544995877138734,0.08595985363842505
2018-08-22,173.64,0.9996,0.042,0.768,0.191,172.21,174.24,172.13,16760320,0.3609782535173158,0.1880604031385281
2018-08-23,172.9,0.9662,0.049,0.871,0.08,173.09,175.55,172.83,17945260,0.4757735742518349,0.1370710991906644
2018-08-24,174.645,0.9827,0.061,0.798,0.141,173.7,174.82,172.92,14519920,0.32609077790895974,0.1993126065853339
2018-08-27,177.46,0.9837,0.03,0.867,0.103,175.99,178.67,175.79,17853600,0.3939922480620156,0.15058139534883724
2018-08-28,176.26,0.9962,0.024,0.832,0.144,178.1,178.2399,175.83,15720690,0.4434141062189842,0.20169728645338403
2018-08-29,175.9,0.9819,0.036,0.874,0.09,176.295,176.79,174.75,18357780,0.39982230947347236,0.1486449209705024
2018-08-30,177.64,-0.9619,0.059,0.9,0.041,175.9,179.7901,175.7,24105390,0.47387177901463606,0.13964430014430013
2018-08-31,175.73,0.9596,0.089,0.809,0.102,177.15,177.62,174.9815,18025110,0.4450507305194804,0.12287856240981242
2018-09-04,171.16,-0.9648,0.116,0.775,0.109,173.5,173.89,168.8,29460630,0.3682843472317156,0.046948336750968336
2018-09-05,167.18,0.9935,0.046,0.828,0.126,169.49,171.125,166.67,31191210,0.4786033088358669,0.1328811369509044
2018-09-06,162.53,0.9795,0.013,0.822,0.165,166.98,166.98,160.0,41418330,0.47564279155188244,0.2740817263544536
2018-09-07,163.04,0.9528,0.053,0.867,0.081,160.31,164.6269,160.16,24151910,0.3342510822510822,0.12562770562770562
2018-09-10,164.18,0.9921,0.043,0.853,0.103,163.51,165.01,162.16,19896190,0.38802357717611935,0.15359539706997336
2018-09-11,165.94,0.9909,0.062,0.818,0.121,163.94,167.19,163.72,20285090,0.47815436595924404,0.25862633301657695
2018-09-12,162.0,-0.5994,0.113,0.815,0.072,163.25,164.49,161.8,24033850,0.48333333333333334,0.0
2018-09-13,161.36,0.9923,0.07,0.819,0.111,162.0,163.32,160.86,25376900,0.4527838498135526,0.1508186532939009
2018-09-14,162.32,0.986,0.058,0.842,0.1,161.715,162.84,160.34,21682850,0.4234968734968735,0.11932419432419436
2018-09-17,160.58,-0.9963,0.15,0.746,0.105,161.92,162.06,159.77,20951950,0.37274844720496886,0.1048395445134576
2018-09-18,160.3,-0.6052,0.116,0.764,0.12,159.39,161.7639,158.8656,22331470,0.39894960844399024,0.0739819543752128
2018-09-19,163.06,0.993,0.026,0.89,0.084,160.08,163.44,159.48,19568020,0.4565946348733235,0.13618799233553333
2018-09-20,166.02,0.9923,0.058,0.811,0.132,164.5,166.45,164.4722,18812060,0.4473222016079158,0.15845238095238096
2018-09-21,162.93,0.8159,0.08,0.827,0.094,166.64,167.25,162.81,45847680,0.4352780265711299,0.11806575608299752
2018-09-24,165.41,0.9861,0.017,0.906,0.077,161.03,165.7,160.88,18907320,0.5001583632939562,0.22690249957199116
2018-09-25,164.91,0.8633,0.109,0.767,0.123,161.99,165.59,161.15,27430470,0.5073198370257193,0.24396135727018087
2018-09-26,166.95,-0.594,0.057,0.888,0.055,164.3,169.3,164.21,24271500,0.4618725583359729,0.09323249920810896
2018-09-27,168.84,0.9967,0.032,0.821,0.147,167.55,171.77,167.21,27192570,0.43367176608702024,0.1424068163474943
2018-09-28,164.46,0.9829,0.084,0.788,0.129,168.33,168.79,162.56,33786480,0.37493857493857496,0.10288697788697786
2018-10-01,162.44,0.9768,0.05,0.873,0.076,163.03,165.88,161.26,26260420,0.46438612313612304,0.06695737133237131
2018-10-02,159.33,0.9729,0.099,0.666,0.235,161.58,162.28,158.67,35303190,0.6562104562104563,0.2551781551781552
2018-10-03,162.43,-0.128,0.083,0.838,0.08,160.0,163.66,159.53,23086120,0.5021900826446282,0.027975206611570217
2018-10-04,158.85,0.9914,0.035,0.835,0.13,161.46,161.46,157.35,25707300,0.3118836144698214,0.15327909638254467
2018-10-05,157.33,0.9994,0.018,0.803,0.179,159.21,160.9,156.2,25727470,0.36823835368611507,0.13242876526458625
2018-10-08,157.25,0.4089,0.067,0.858,0.075,155.54,158.34,154.39,23825100,0.33422061524334257,0.1430452249770432
2018-10-09,157.9,0.988,0.088,0.792,0.119,157.69,160.59,157.42,18494270,0.47970002922534566,0.15714514037298852
2018-10-10,151.38,0.9897,0.066,0.802,0.133,156.82,157.69,151.31,30143210,0.5226742645109993,0.14399129781782843
2018-10-11,153.35,0.9346,0.059,0.836,0.105,150.13,154.81,149.16,35225150,0.5416419294990725,0.2310350958565244
2018-10-12,153.74,-0.996,0.176,0.708,0.116,156.73,156.89,151.2998,25209770,0.24508196721311468,0.09530551415797316
2018-10-15,153.52,0.9858,0.037,0.872,0.091,153.32,155.57,152.55,15194060,0.4421097770154373,0.11282161234991424
2018-10-16,158.78,0.9954,0.035,0.815,0.15,155.4,159.46,155.01,18711620,0.40454165204165204,0.15913712413712414
2018-10-17,159.42,0.9092,0.042,0.882,0.076,159.56,160.49,157.95,17307030,0.403305785123967,0.05883264462809916
2018-10-18,154.92,0.9895,0.018,0.881,0.101,158.51,158.66,153.28,21123820,0.5141053391053391,0.14222582972582973
2018-10-19,154.05,0.9619,0.025,0.917,0.057,155.86,157.35,153.55,19636460,0.3297692837465565,0.10330578512396695
2018-10-22,154.78,0.9941,0.053,0.806,0.14,154.76,157.34,154.46,15381630,0.41791125541125534,0.0887513528138528
2018-10-23,154.39,0.9963,0.04,0.84,0.12,151.22,154.77,150.85,19066360,0.34682890939469874,0.11035809220019743
2018-10-24,146.04,-0.9734,0.088,0.867,0.045,154.28,154.65,145.6,27574300,0.337245670995671,-0.017054473304473305
2018-10-25,150.95,-0.8504,0.086,0.847,0.067,147.73,152.21,147.0,22000170,0.4329954827780915,0.1355580651232825
2018-10-26,145.37,0.991,0.079,0.764,0.158,145.82,149.0,143.8,31235150,0.4448732220160792,0.20951298701298698
2018-10-29,142.09,0.9876,0.054,0.852,0.095,148.5,148.83,139.03,31270990,0.36474654849654853,0.1184003159003159
2018-10-30,146.22,0.9844,0.015,0.94,0.045,139.935,146.64,139.7419,45351650,0.4652925777925773,0.1392736892736894
2018-10-31,151.79,0.996,0.037,0.836,0.127,155.0,156.4,148.96,59983970,0.46667900812637647,0.22457659299764565
2018-11-01,151.75,0.9074,0.053,0.869,0.078,151.52,152.75,149.35,25435380,0.4163154097364624,0.035285182653603704
2018-11-02,150.35,0.8807,0.039,0.871,0.09,151.8,154.13,148.96,24479290,0.5483225108225108,0.11158008658008657
2018-11-05,148.68,0.9983,0.01,0.877,0.112,150.1,150.19,147.44,15894150,0.41849897787397816,0.1470162938912939
2018-11-06,149.94,0.3513,0.081,0.833,0.086,149.31,150.97,148.0,16302120,0.41422558922558916,0.09946127946127947
2018-11-07,151.53,-0.9768,0.102,0.812,0.086,151.57,153.01,149.83,21740210,0.41027017277017264,0.1077887952887953
2018-11-08,147.87,0.9159,0.029,0.875,0.096,150.49,150.94,146.74,24061590,0.18809523809523812,0.1738095238095238
2018-11-09,144.96,0.9925,0.056,0.828,0.115,146.75,147.76,144.07,17305480,0.5410156762429488,0.14283199965018142
2018-11-12,141.55,-0.9837,0.111,0.822,0.067,144.48,145.04,140.4899,18387680,0.2720376522702105,0.07240679217423401
2018-11-13,142.16,-0.9955,0.129,0.8,0.071,142.0,144.88,141.62,15062230,0.38828409090909083,0.005991477272727265
2018-11-14,144.22,0.977,0.083,0.81,0.107,143.7,145.58,141.55,22019830,0.41092116217116226,0.06364963739963742
2018-11-15,143.85,-0.9249,0.079,0.853,0.067,142.33,144.84,140.83,29803280,0.4395873252430631,0.02975480803349656
2018-11-16,139.53,0.978,0.039,0.87,0.091,141.07,141.77,137.77,37139590,0.4613984674329502,0.13734761407175197
2018-11-19,131.55,-0.9984,0.171,0.762,0.066,137.61,137.75,131.21,44051860,0.4029589151068025,0.06246240066662602
2018-11-20,132.43,0.9969,0.105,0.745,0.15,127.03,134.1592,126.85,41888940,0.37830569274231257,0.1333704245676077
2018-11-21,134.82,0.922,0.061,0.862,0.077,134.4,137.19,134.13,25365750,0.39934848484848495,0.06795454545454546
2018-11-23,131.73,0.9928,0.065,0.791,0.143,133.65,134.5,131.2551,11886130,0.41074481074481073,0.22356532356532355
2018-11-26,136.38,0.9991,0.064,0.77,0.166,133.0,137.0,132.78,23459920,0.46595060190950605,0.2241801577418016
2018-11-27,135.0,-0.9489,0.091,0.834,0.075,135.75,136.6126,133.71,20477390,0.4658862117414748,0.09764477481582745
2018-11-28,136.76,0.9979,0.044,0.833,0.123,136.28,136.7899,131.85,28701670,0.36632052669552656,0.15430627705627706
2018-11-29,138.68,0.9726,0.078,0.806,0.116,135.92,139.99,135.66,23935390,0.3466161616161615,0.1342388167388167
2018-11-30,140.61,0.9967,0.079,0.75,0.171,138.26,140.966,137.36,25716150,0.42750931239303336,0.05966475385080034
2018-12-03,141.09,0.8979,0.057,0.871,0.072,143.0,143.6799,140.76,24697080,0.38134167764602533,0.12496047430830043
2018-12-04,137.93,0.9474,0.089,0.789,0.122,140.73,143.39,137.16,30227750,0.3755210838544173,0.03447971781305114
2018-12-06,139.63,0.9962,0.056,0.799,0.144,133.82,139.7,133.67,27625310,0.42799407448343607,0.21415154585367355
2018-12-07,137.42,0.9912,0.056,0.83,0.114,139.25,140.87,136.6566,20583170,0.5149604418569934,0.10874552171965968
2018-12-10,141.85,0.9853,0.042,0.852,0.106,139.6,143.05,139.01,26315700,0.507474959680842,0.10293693234869707
2018-12-11,142.08,-0.9924,0.154,0.745,0.102,143.88,143.88,141.1,19429850,0.42080948372615046,0.054330808080808084
2018-12-12,144.5,-0.9667,0.117,0.809,0.074,143.08,147.19,142.51,23349970,0.3786666666666666,0.05800000000000001
2018-12-13,145.01,-0.9016,0.058,0.884,0.057,145.57,145.85,143.19,18090420,0.3664002664002662,0.12282301032301038
2018-12-14,144.06,-0.9947,0.139,0.786,0.075,143.34,146.01,142.51,21773500,0.3775636549830098,0.07112367918819532
2018-12-17,140.19,0.4383,0.083,0.835,0.082,143.08,144.92,138.42,23838160,0.4495085995085996,0.2076678951678952
2018-12-18,143.66,-0.6966,0.094,0.816,0.09,141.08,145.93,139.8301,23678090,0.31189785391913066,0.09458759325780605
2018-12-19,133.24,-0.9778,0.097,0.86,0.043,141.21,144.91,132.5,57110060,0.43373496873496886,0.08648689273689271
2018-12-20,133.4,0.9102,0.062,0.85,0.088,130.7,135.57,130.0,40202130,0.19552341597796147,0.15640495867768592
2018-12-21,124.95,0.3455,0.089,0.818,0.093,133.39,134.9,123.42,56624760,0.3416129549462883,0.02598565015231682
2018-12-24,124.06,0.8418,0.095,0.792,0.113,123.1,129.74,123.02,22066000,0.43734335839599003,0.006599832915622395
2018-12-26,134.18,0.9974,0.045,0.726,0.229,126.0,134.24,125.89,39526860,0.45315101565101573,0.18322094572094566
2018-12-27,134.52,0.9923,0.041,0.828,0.131,132.44,134.99,129.67,30305940,0.4229598945116187,0.18345151017564812
2018-12-28,133.2,0.9689,0.098,0.741,0.162,135.34,135.92,132.2,22351260,0.5301308539944903,0.18650137741046835
2018-12-31,131.09,0.898,0.05,0.871,0.079,134.45,134.64,129.95,24552820,0.4251352813852814,0.17207584082584082
2019-01-02,135.68,0.9934,0.056,0.822,0.122,128.99,137.51,128.56,27967450,0.4010584943511773,0.11909513250976667
2019-01-03,131.74,0.9151,0.079,0.815,0.107,134.69,137.17,131.12,22448730,0.3413468013468013,0.013552188552188536
2019-01-04,137.95,0.8571,0.093,0.799,0.108,134.01,138.0,133.75,27973370,0.40850206611570256,0.1078460743801653
2019-01-07,138.05,0.991,0.07,0.794,0.137,137.56,138.87,135.91,19988840,0.4622727272727273,0.2387445887445888
2019-01-08,142.53,0.9606,0.072,0.811,0.117,139.89,143.14,139.54,26191030,0.5210412394622922,0.11488380041011621
2019-01-09,144.23,-0.765,0.152,0.762,0.085,142.95,144.7,141.27,22131500,0.6109090909090908,0.06727272727272726
2019-01-11,143.8,0.9969,0.039,0.858,0.103,143.15,145.36,142.57,12780600,0.4654248529248528,0.12937062937062935
2019-01-11,143.8,0.9969,0.039,0.858,0.103,143.15,145.36,142.57,12780600,0.4654248529248528,0.12937062937062935
2019-01-14,145.39,-0.412,0.087,0.83,0.083,142.0,146.57,141.27,19864680,0.4321176046176046,0.08995670995670994
2019-01-15,148.95,-0.7757,0.071,0.867,0.062,146.01,150.68,145.99,24036820,0.4139814587927794,0.10139195186364999
2019-01-16,147.54,0.9388,0.068,0.837,0.095,149.0,149.6499,146.9975,17977150,0.40393045360436675,0.07381281761716545
2019-01-17,148.3,0.982,0.037,0.856,0.108,146.95,149.0,146.5,15480790,0.3541038463452257,0.03344653430860328
2019-01-18,150.04,-0.9349,0.108,0.812,0.08,149.75,152.43,148.55,30631520,0.367197318810222,-0.06610808546292417
2019-01-22,147.57,0.846,0.073,0.85,0.077,149.2,151.53,146.37,22310570,0.3954545454545454,0.13707386363636365
2019-01-23,144.3,0.9835,0.059,0.829,0.112,148.28,148.8,143.055,20060100,0.373252688172043,0.06115591397849461
2019-01-24,145.83,-0.8568,0.079,0.862,0.059,144.64,146.44,142.52,20932280,0.3698358585858585,0.1705618686868687
2019-01-25,149.01,-0.9133,0.076,0.861,0.062,147.48,149.83,146.54,22227160,0.462138047138047,0.14477483164983168
2019-01-28,147.47,0.9172,0.066,0.856,0.078,148.05,148.96,146.21,15242960,0.3552721088435374,0.09143475572047002
2019-01-29,144.19,0.9893,0.08,0.801,0.12,148.09,148.1,143.43,17451800,0.4255204367252558,0.09493802048018918
2019-01-30,150.42,-0.9826,0.101,0.823,0.076,146.22,150.95,145.6953,41676170,0.3410473566837204,0.07267755476846385
2019-01-31,166.69,0.9731,0.053,0.856,0.091,165.6,171.68,165.0,77005780,0.4207954545454544,0.15587752525252527
2019-02-01,165.71,-0.9992,0.219,0.698,0.083,165.84,169.1,165.66,30742790,0.4433514246947082,-0.04840004522840344
2019-02-04,169.25,0.8577,0.103,0.785,0.112,165.7,169.3,163.62,19980980,0.4289986329460014,0.18233367509683304
2019-02-05,171.16,0.985,0.063,0.819,0.118,169.15,171.98,168.69,21723960,0.44965593434343437,0.020632891414141402
2019-02-06,170.49,-0.25,0.062,0.876,0.062,171.2,172.47,169.27,13254460,0.30593434343434345,0.05303030303030304
2019-02-07,166.38,0.3818,0.07,0.849,0.081,168.2,169.24,165.25,17206800,0.2837662337662338,0.12251082251082251
2019-02-08,167.33,-0.9935,0.12,0.824,0.056,164.47,167.37,164.21,12485700,0.45630265791556107,-0.03732835265093328
2019-02-11,165.79,0.8875,0.026,0.884,0.09,167.9,168.3,165.08,12694750,0.3401190476190476,0.3480952380952381
2019-02-11,165.79,0.8875,0.026,0.884,0.09,167.9,168.3,165.08,12694750,0.3401190476190476,0.3480952380952381
2019-02-12,165.04,0.9973,0.054,0.788,0.158,166.86,168.34,164.5,16241390,0.3869144648454993,0.2323682639199881
2019-02-13,164.07,0.9904,0.058,0.831,0.112,165.38,166.22,163.73,14168500,0.4159821903242956,0.07464114832535888
2019-02-14,163.95,-0.9952,0.104,0.851,0.045,163.19,164.8697,162.2468,12696560,0.4300009691800735,0.04524940233895458
2019-02-15,162.5,0.3744,0.078,0.843,0.079,164.51,164.7,160.86,15485430,0.5048507048507047,0.11365301365301363
2019-02-19,162.29,0.2075,0.065,0.875,0.06,160.5,164.15,160.33,14320590,0.3772628886265249,0.08915289256198346
2019-02-20,162.56,-0.9593,0.078,0.875,0.047,162.25,163.72,161.25,11758420,0.35613906926406924,0.11786255411255411
2019-02-21,160.04,-0.4852,0.062,0.875,0.063,161.93,162.24,159.59,15455630,0.4249540863177226,0.007334710743801652
2019-02-22,161.89,0.9061,0.038,0.902,0.06,160.58,162.41,160.31,15845990,0.37171089779785427,0.17890457368718238
2019-02-25,164.62,0.9751,0.019,0.893,0.088,163.07,166.07,162.9,17615000,0.501660606060606,0.08177373737373736
2019-02-26,164.13,0.9905,0.048,0.81,0.142,164.335,166.24,163.8,13630540,0.4890596440596441,0.1345935545935546
2019-02-27,162.81,-0.5372,0.052,0.903,0.044,162.9,163.93,160.41,12685830,0.5303003246753246,-0.01577448593073593
2019-02-28,161.45,0.9813,0.013,0.9,0.087,162.37,163.5,160.86,11083060,0.35123771730914594,0.11183175290318148
2019-03-01,162.28,-0.9994,0.202,0.737,0.061,162.6,163.132,161.69,11022100,0.3854684485302463,-0.028195072717544636
2019-03-04,167.37,0.9756,0.056,0.83,0.114,163.9,167.5,163.83,18864670,0.43201144094001237,0.08942486085343226
2019-03-05,171.26,0.9827,0.063,0.808,0.128,167.37,171.88,166.55,26581790,0.399760101010101,0.08662247474747474
2019-03-06,172.51,-0.9746,0.059,0.899,0.041,172.9,173.57,171.27,20775850,0.46298328108672926,0.10436912225705325
2019-03-07,169.13,0.9746,0.019,0.846,0.134,171.5,171.74,167.61,18200280,0.48392857142857143,0.14107142857142857
2019-03-08,169.6,0.8625,0.069,0.799,0.131,166.2,169.62,165.97,12737410,0.45779220779220786,0.298051948051948
2019-03-11,172.07,0.9402,0.038,0.849,0.113,171.6,174.3,171.58,18534610,0.4914141414141414,0.032146464646464645
2019-03-11,172.07,0.9402,0.038,0.849,0.113,171.6,174.3,171.58,18534610,0.4914141414141414,0.032146464646464645
2019-03-12,171.92,0.9974,0.048,0.793,0.159,172.09,173.8,171.2178,12136730,0.44835606060606054,0.2544848484848485
2019-03-13,173.37,-0.9947,0.139,0.795,0.066,172.32,174.03,172.12,11514940,0.3255020871985156,-0.1127711425479282
2019-03-14,170.17,-0.8442,0.09,0.848,0.063,169.76,171.15,168.16,17882100,0.36829740554230345,0.014066319168359981
2019-03-15,165.98,0.9969,0.044,0.82,0.136,167.16,167.58,162.51,37088870,0.4094207005116096,0.17147166469893743
2019-03-18,160.47,0.9672,0.03,0.906,0.063,163.57,163.9,159.28,35094650,0.4090073815073815,0.12151418026418036
2019-03-19,161.57,0.9414,0.053,0.868,0.079,161.48,163.82,160.82,24608800,0.48420454545454544,0.0843655303030303
2019-03-20,165.44,0.924,0.045,0.878,0.077,161.5,166.12,161.24,19934930,0.45295670995671,0.0822092352092352
2019-03-21,166.08,0.9958,0.04,0.852,0.107,164.89,166.39,163.75,16049850,0.42051581917253555,0.11040587107751287
2019-03-22,164.34,0.9111,0.071,0.842,0.088,165.65,167.42,164.09,16375210,0.3760046557216369,0.05305072286204361
2019-03-25,166.29,0.998,0.056,0.82,0.124,163.0,166.54,162.0,12306150,0.2924947145877377,0.12367864693446091
2019-03-26,167.68,-0.9155,0.14,0.739,0.12,167.35,169.45,166.3499,15274610,0.3703470053153596,0.08033933366211848
2019-03-27,165.87,0.9769,0.066,0.822,0.112,167.85,168.94,164.79,10603100,0.4232121212121212,0.14069696969696968
2019-03-28,165.55,0.9922,0.082,0.779,0.139,164.57,166.72,163.33,10457910,0.4997981747981749,0.10998449748449747
2019-03-29,166.69,0.9101,0.044,0.885,0.071,166.39,167.19,164.81,13450640,0.5242301259346716,0.19327282565918932
2019-04-01,168.7,-0.9954,0.145,0.749,0.106,167.83,168.9,167.2789,10122200,0.4847412289203334,0.07847731041760893
2019-04-02,174.2,0.9781,0.049,0.856,0.094,170.14,174.9,169.55,23926430,0.45196482683982675,0.08264420995670997
2019-04-03,173.54,0.9606,0.034,0.876,0.091,174.5,177.96,172.95,27380570,0.44292506344230487,0.16241528586356171
2019-04-04,176.02,-0.9409,0.11,0.824,0.066,176.02,178.0,175.5301,17768670,0.45595238095238094,0.023650793650793648
2019-04-05,175.72,0.7964,0.032,0.884,0.084,176.88,177.0,175.1,9499559,0.4329004329004329,0.22510822510822512
2019-04-08,174.93,0.8442,0.033,0.868,0.098,175.21,175.5,174.23,7287902,0.5006493506493507,0.06233766233766234
2019-04-09,177.58,0.9757,0.046,0.861,0.093,175.62,179.19,175.55,19599420,0.43609143381870663,0.1639839958021776
2019-04-11,177.51,-0.9922,0.126,0.799,0.075,178.24,178.4,177.0,8048582,0.37489696969696973,0.18890909090909092
2019-04-11,177.51,-0.9922,0.126,0.799,0.075,178.24,178.4,177.0,8048582,0.37489696969696973,0.18890909090909092
2019-04-12,179.1,0.9169,0.064,0.826,0.11,178.0,179.63,177.95,12321770,0.443647656691135,0.13650009410878974
2019-04-15,179.65,0.926,0.044,0.875,0.081,178.5,180.5,176.87,10827980,0.5330176767676768,-0.03169191919191919
2019-04-16,178.87,0.9764,0.12,0.744,0.137,179.0,180.17,178.3,11185690,0.4063131313131312,0.04538239538239538
2019-04-17,178.78,0.9941,0.063,0.833,0.104,179.6,180.74,178.36,9520718,0.4685217795387287,0.1648409029764962
2019-04-18,178.28,0.8971,0.055,0.856,0.089,178.8,178.88,177.34,11639990,0.4507116620752985,0.05847107438016529
2019-04-22,181.44,0.9299,0.056,0.847,0.097,178.25,181.665,178.25,13348950,0.4358484848484849,0.08245454545454547
2019-04-23,183.78,0.9504,0.048,0.875,0.077,182.74,184.22,181.48,19631900,0.34168975468975465,0.07629725829725828
2019-04-24,182.58,0.8442,0.052,0.878,0.07,184.49,185.14,181.65,34957090,0.5521306818181818,0.3100142045454546
2019-04-25,193.26,0.9689,0.056,0.845,0.1,196.98,198.48,192.12,54088650,0.45942279942279934,0.0937405303030303
2019-04-26,191.49,0.9541,0.033,0.882,0.085,192.5,192.9,189.09,21947170,0.38207792207792207,0.04876623376623377
2019-04-29,194.78,0.986,0.021,0.895,0.084,190.95,195.41,190.65,19538750,0.4334709338280767,0.16264842300556584
2019-04-30,193.4,0.999,0.065,0.775,0.16,194.19,197.39,192.28,23309400,0.3672486418809948,0.10099683812919108
2019-05-01,193.03,-0.9367,0.172,0.709,0.119,194.78,196.1769,193.01,15996650,0.47727272727272724,0.14766899766899766
2019-05-02,192.53,0.5007,0.081,0.835,0.084,193.0,194.0,189.75,13209450,0.40016107923084665,-0.011183680660424845
2019-05-03,195.47,0.9882,0.033,0.84,0.127,194.38,196.16,193.71,14575430,0.361335403726708,0.14684265010351966
2019-05-06,193.88,0.9176,0.067,0.85,0.084,191.24,194.28,190.55,13994930,0.3761818181818184,0.0795815295815296
2019-05-07,189.77,-0.9171,0.138,0.754,0.107,192.54,192.9,187.85,16253000,0.4808816183816184,0.0601023976023976
2019-05-08,189.54,-0.9963,0.125,0.838,0.037,189.39,190.72,188.55,12505740,0.6027037571482017,-0.03667976056864947
2019-05-09,188.65,0.9828,0.046,0.851,0.103,187.2,189.77,186.26,12967030,0.43013731060606075,0.2160984848484849
2019-05-13,181.54,0.9984,0.099,0.741,0.16,183.5,185.43,180.84,16833350,0.3891970727685013,0.04913780663780664
2019-05-14,180.73,-0.9326,0.124,0.77,0.106,182.52,183.49,178.1,17628140,0.3687756446452099,0.07682869063303847
2019-05-15,186.27,-0.7692,0.097,0.823,0.081,180.42,187.28,180.02,16746900,0.37436474378334833,0.009898570421826234
2019-05-16,186.99,0.9354,0.031,0.901,0.068,185.05,188.575,185.05,12953110,0.3839198866976645,0.044992250547806104
2019-05-17,185.3,-0.9126,0.101,0.842,0.057,184.84,187.58,184.28,10485370,0.3986652236652236,0.00836940836940837
2019-05-20,182.72,-0.9667,0.118,0.81,0.072,181.88,184.23,181.37,10351980,0.3835898669232003,0.09896584896584898
2019-05-21,184.82,0.9515,0.064,0.839,0.097,184.57,185.7,183.885,7502820,0.4768528138528138,0.2130822510822511
2019-05-22,185.32,-0.9866,0.114,0.813,0.074,184.73,186.74,183.61,9213801,0.4828549783549784,0.1350564935064935
2019-05-23,180.87,0.8087,0.085,0.796,0.119,182.42,183.9,179.67,12768840,0.3434169278996866,0.13296760710553812
2019-05-24,181.06,-0.782,0.084,0.85,0.066,182.33,183.63,180.83,8807701,0.4378950216450216,0.06405303030303029
2019-05-28,184.31,0.6998,0.102,0.791,0.107,181.54,184.7119,181.4537,14843310,0.450208719851577,0.17033472479901052
2019-05-29,182.19,0.168,0.07,0.851,0.079,183.5,184.56,181.35,12797690,0.453030303030303,0.12794612794612792
2019-05-30,183.01,0.7902,0.062,0.864,0.073,183.08,183.48,180.89,8581544,0.42016710887678627,0.08380230880230881
2019-05-31,177.47,-0.7066,0.083,0.846,0.072,180.28,180.54,177.16,15226540,0.3813692480359147,0.011833613916947249
2019-06-03,164.15,0.9272,0.057,0.857,0.086,175.0,175.05,161.01,56059610,0.16093073593073592,0.026731601731601735
2019-06-04,167.5,0.9337,0.0,0.796,0.204,163.71,168.28,160.84,46044260,0.49000000000000005,0.43
2019-06-05,168.17,-0.9214,0.075,0.868,0.057,167.48,168.72,164.63,19758320,0.3412247474747474,0.06479797979797981
2019-06-06,168.33,-0.9596,0.102,0.845,0.053,168.3,169.7,167.23,12446350,0.37677609427609426,0.08874579124579124
2019-06-07,173.35,0.5719,0.0,0.868,0.132,170.17,173.87,168.84,16917340,0.5714285714285714,0.35714285714285715
2019-06-11,178.1,0.9869,0.024,0.88,0.096,178.48,179.98,176.79,15266640,0.36838461838461833,0.14810654810654808
2019-06-11,178.1,0.9869,0.024,0.88,0.096,178.48,179.98,176.79,15266640,0.36838461838461833,0.14810654810654808
2019-06-12,175.04,0.9746,0.034,0.849,0.117,178.38,179.27,172.88,17699810,0.35584710743801645,0.3410192837465565
2019-06-13,177.47,-0.9115,0.087,0.865,0.049,175.53,178.03,174.606,12253570,0.3896687462863934,0.10141859774212715
2019-06-14,181.33,-0.9614,0.097,0.864,0.039,180.51,181.8398,180.0,16773690,0.46421578421578424,0.11007242757242758
2019-06-17,189.01,0.8299,0.084,0.82,0.096,185.01,189.5,184.4105,29459880,0.44909090909090915,0.16072727272727272
2019-06-18,188.47,0.7509,0.08,0.828,0.092,194.0,194.53,187.28,37571350,0.3585690235690236,0.15077441077441076
